Number,Transaction,DateTime,Empty
867,Laurent Viala was picked by Team 15 as the 1171 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
868,Danila Lavrov was added to Team 3.,2022-07-23 6:49:29 PM,
869,Danila Lavrov was picked by Team 3 as the 1172 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
870,Les Mann was added to Team 7.,2022-07-23 6:49:29 PM,
871,Les Mann was picked by Team 7 as the 1173 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
872,Stephan Chiu was added to Team 10.,2022-07-23 6:49:29 PM,
873,Stephan Chiu was picked by Team 10 as the 1174 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
874,Harold Yang was added to Team 16.,2022-07-23 6:49:29 PM,
875,Harold Yang was picked by Team 16 as the 1175 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
876,Young Pearce was added to Team 13.,2022-07-23 6:49:29 PM,
877,Young Pearce was picked by Team 13 as the 1176 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
878,Will Ibarra was added to Team 13.,2022-07-23 6:49:29 PM,
879,Will Ibarra was picked by Team 13 as the 1177 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
880,Elias Sanchez was added to Team 16.,2022-07-23 6:49:29 PM,
881,Elias Sanchez was picked by Team 16 as the 1178 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
882,Anton Harris was added to Team 10.,2022-07-23 6:49:29 PM,
883,Anton Harris was picked by Team 10 as the 1179 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
884,Bill Mcneil was added to Team 7.,2022-07-23 6:49:29 PM,
885,Bill Mcneil was picked by Team 7 as the 1180 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
886,Doug Marquez was added to Team 3.,2022-07-23 6:49:29 PM,
887,Doug Marquez was picked by Team 3 as the 1181 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
888,Yaroslav Ryzhkova was added to Team 15.,2022-07-23 6:49:29 PM,
889,Yaroslav Ryzhkova was picked by Team 15 as the 1182 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
890,Serge Mcbride was added to Team 17.,2022-07-23 6:49:29 PM,
891,Serge Mcbride was picked by Team 17 as the 1183 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
892,Kir Nazarova was added to Team 23.,2022-07-23 6:49:29 PM,
893,Kir Nazarova was picked by Team 23 as the 1184 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
894,Syed Chamberland was added to Team 19.,2022-07-23 6:49:29 PM,
895,Syed Chamberland was picked by Team 19 as the 1185 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
896,Otto Huseby was added to Team 1.,2022-07-23 6:49:29 PM,
897,Otto Huseby was picked by Team 1 as the 1186 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
898,Carey Martel was added to Team 22.,2022-07-23 6:49:29 PM,
899,Carey Martel was picked by Team 22 as the 1187 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
900,Ravshan Solnyshko was added to Team 2.,2022-07-23 6:49:29 PM,
901,Ravshan Solnyshko was picked by Team 2 as the 1188 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
902,Mark Simon was added to Team 6.,2022-07-23 6:49:29 PM,
903,Mark Simon was picked by Team 6 as the 1189 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
904,Winston Rondeau was added to Team 24.,2022-07-23 6:49:29 PM,
905,Winston Rondeau was picked by Team 24 as the 1190 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
906,Chuck Mitchell was added to Team 18.,2022-07-23 6:49:29 PM,
907,Chuck Mitchell was picked by Team 18 as the 1191 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
908,Malcolm Baril was added to Team 14.,2022-07-23 6:49:29 PM,
909,Malcolm Baril was picked by Team 14 as the 1192 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
910,Ahti Nikula was added to Team 5.,2022-07-23 6:49:29 PM,
911,Ahti Nikula was picked by Team 5 as the 1193 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
912,Gerardo Roach was added to Team 12.,2022-07-23 6:49:29 PM,
913,Gerardo Roach was picked by Team 12 as the 1194 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
914,Moritz Heck was added to Team 9.,2022-07-23 6:49:29 PM,
915,Moritz Heck was picked by Team 9 as the 1195 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
916,Ruzil Sidorova was added to Team 20.,2022-07-23 6:49:29 PM,
917,Ruzil Sidorova was picked by Team 20 as the 1196 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
918,Ricky Lake was added to Team 11.,2022-07-23 6:49:29 PM,
919,Ricky Lake was picked by Team 11 as the 1197 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
920,Anton Mackinnon was added to Team 21.,2022-07-23 6:49:29 PM,
921,Anton Mackinnon was picked by Team 21 as the 1198 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
922,Wallace Boyle was added to Team 8.,2022-07-23 6:49:29 PM,
923,Wallace Boyle was picked by Team 8 as the 1199 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
924,Thomas Ask was added to Team 4.,2022-07-23 6:49:29 PM,
925,Thomas Ask was picked by Team 4 as the 1200 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
926,Eskil Elfstrom was added to Team 4.,2022-07-23 6:49:29 PM,
927,Eskil Elfstrom was picked by Team 4 as the 1201 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
928,Jean-Philippe Brunel was added to Team 8.,2022-07-23 6:49:29 PM,
929,Jean-Philippe Brunel was picked by Team 8 as the 1202 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
930,Evan Turcotte was added to Team 21.,2022-07-23 6:49:29 PM,
931,Evan Turcotte was picked by Team 21 as the 1203 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
932,Al Berube was added to Team 11.,2022-07-23 6:49:29 PM,
933,Al Berube was picked by Team 11 as the 1204 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
934,Lance Mcclain was added to Team 20.,2022-07-23 6:49:29 PM,
935,Lance Mcclain was picked by Team 20 as the 1205 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
936,Vincent Radova was added to Team 9.,2022-07-23 6:49:29 PM,
937,Vincent Radova was picked by Team 9 as the 1206 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
938,Teuvo Launonen was added to Team 12.,2022-07-23 6:49:29 PM,
939,Teuvo Launonen was picked by Team 12 as the 1207 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
940,Jan-Ake Back was added to Team 5.,2022-07-23 6:49:29 PM,
941,Jan-Ake Back was picked by Team 5 as the 1208 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
942,Grant Gray was added to Team 14.,2022-07-23 6:49:29 PM,
943,Grant Gray was picked by Team 14 as the 1209 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
944,Jim Orr was added to Team 18.,2022-07-23 6:49:29 PM,
945,Jim Orr was picked by Team 18 as the 1210 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
946,Esa Hallen was added to Team 24.,2022-07-23 6:49:29 PM,
947,Esa Hallen was picked by Team 24 as the 1211 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
948,Owe Nygren was added to Team 6.,2022-07-23 6:49:29 PM,
949,Owe Nygren was picked by Team 6 as the 1212 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
950,Angus Harwood was added to Team 2.,2022-07-23 6:49:29 PM,
951,Angus Harwood was picked by Team 2 as the 1213 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
952,Felipe Barber was added to Team 22.,2022-07-23 6:49:29 PM,
953,Felipe Barber was picked by Team 22 as the 1214 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
954,Al Simpson was added to Team 1.,2022-07-23 6:49:29 PM,
955,Al Simpson was picked by Team 1 as the 1215 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
956,Geoff Thibeault was added to Team 19.,2022-07-23 6:49:29 PM,
957,Geoff Thibeault was picked by Team 19 as the 1216 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
958,Zurab Agafonov was added to Team 23.,2022-07-23 6:49:29 PM,
959,Zurab Agafonov was picked by Team 23 as the 1217 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
960,Anatolij Mayorov was added to Team 17.,2022-07-23 6:49:29 PM,
961,Anatolij Mayorov was picked by Team 17 as the 1218 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
962,Karl Mccarthy was added to Team 15.,2022-07-23 6:49:29 PM,
963,Karl Mccarthy was picked by Team 15 as the 1219 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
964,Dron Nikiforova was added to Team 3.,2022-07-23 6:49:29 PM,
965,Dron Nikiforova was picked by Team 3 as the 1220 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
966,Paul Wilkins was added to Team 7.,2022-07-23 6:49:29 PM,
967,Paul Wilkins was picked by Team 7 as the 1221 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
968,Jean-Pierre Nadeau was added to Team 10.,2022-07-23 6:49:29 PM,
969,Jean-Pierre Nadeau was picked by Team 10 as the 1222 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
970,Jan Rydberg was added to Team 16.,2022-07-23 6:49:29 PM,
971,Jan Rydberg was picked by Team 16 as the 1223 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
972,Richard Hellsten was added to Team 13.,2022-07-23 6:49:29 PM,
973,Richard Hellsten was picked by Team 13 as the 1224 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
974,Tommy Klein was added to Team 13.,2022-07-23 6:49:29 PM,
975,Tommy Klein was picked by Team 13 as the 1225 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
976,Mohammad Joseph was added to Team 16.,2022-07-23 6:49:29 PM,
977,Mohammad Joseph was picked by Team 16 as the 1226 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
978,Jean-Francois Lafrance was added to Team 10.,2022-07-23 6:49:29 PM,
979,Jean-Francois Lafrance was picked by Team 10 as the 1227 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
980,Norman Hughes was added to Team 7.,2022-07-23 6:49:29 PM,
981,Norman Hughes was picked by Team 7 as the 1228 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
982,Melvin Lara was added to Team 3.,2022-07-23 6:49:29 PM,
983,Melvin Lara was picked by Team 3 as the 1229 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
984,Alexander Shah was added to Team 15.,2022-07-23 6:49:29 PM,
985,Alexander Shah was picked by Team 15 as the 1230 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
986,Oliver Martinez was added to Team 17.,2022-07-23 6:49:29 PM,
987,Oliver Martinez was picked by Team 17 as the 1231 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
988,Derrick Stone was added to Team 23.,2022-07-23 6:49:29 PM,
989,Derrick Stone was picked by Team 23 as the 1232 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
990,Joerg Miller was added to Team 19.,2022-07-23 6:49:29 PM,
991,Joerg Miller was picked by Team 19 as the 1233 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
992,Isaac Jacques was added to Team 1.,2022-07-23 6:49:29 PM,
993,Isaac Jacques was picked by Team 1 as the 1234 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
994,Lasse Lundberg was added to Team 22.,2022-07-23 6:49:29 PM,
995,Lasse Lundberg was picked by Team 22 as the 1235 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
996,Mel Mccormick was added to Team 2.,2022-07-23 6:49:29 PM,
997,Mel Mccormick was picked by Team 2 as the 1236 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
998,Andrew Clarke was added to Team 6.,2022-07-23 6:49:29 PM,
999,Andrew Clarke was picked by Team 6 as the 1237 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1000,Steeve Ladouceur was added to Team 24.,2022-07-23 6:49:29 PM,
1001,Steeve Ladouceur was picked by Team 24 as the 1238 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1002,Stephen Cordova was added to Team 18.,2022-07-23 6:49:29 PM,
1003,Stephen Cordova was picked by Team 18 as the 1239 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1004,Geo Lavigne was added to Team 14.,2022-07-23 6:49:29 PM,
1005,Geo Lavigne was picked by Team 14 as the 1240 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1006,Trent Lemieux was added to Team 5.,2022-07-23 6:49:29 PM,
1007,Trent Lemieux was picked by Team 5 as the 1241 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1008,Muhammed Webb was added to Team 12.,2022-07-23 6:49:29 PM,
1009,Muhammed Webb was picked by Team 12 as the 1242 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1010,Tim Davidson was added to Team 9.,2022-07-23 6:49:29 PM,
1011,Tim Davidson was picked by Team 9 as the 1243 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1012,Ilja Klimova was added to Team 20.,2022-07-23 6:49:29 PM,
1013,Ilja Klimova was picked by Team 20 as the 1244 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1014,Ross Hamelin was added to Team 11.,2022-07-23 6:49:29 PM,
1015,Ross Hamelin was picked by Team 11 as the 1245 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1016,Alfons Staub was added to Team 21.,2022-07-23 6:49:29 PM,
1017,Alfons Staub was picked by Team 21 as the 1246 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1018,Billy Stark was added to Team 8.,2022-07-23 6:49:29 PM,
1019,Billy Stark was picked by Team 8 as the 1247 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1020,Malik Mikhaylenko was added to Team 4.,2022-07-23 6:49:29 PM,
1021,Malik Mikhaylenko was picked by Team 4 as the 1248 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1022,Levs Silins was added to Team 4.,2022-07-23 6:49:29 PM,
1023,Levs Silins was picked by Team 4 as the 1249 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1024,Grzegorz Kjellsson was added to Team 8.,2022-07-23 6:49:29 PM,
1025,Grzegorz Kjellsson was picked by Team 8 as the 1250 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1026,Carlo Hansen was added to Team 21.,2022-07-23 6:49:29 PM,
1027,Carlo Hansen was picked by Team 21 as the 1251 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1028,Lorenzo Wood was added to Team 11.,2022-07-23 6:49:29 PM,
1029,Lorenzo Wood was picked by Team 11 as the 1252 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1030,Marco Lapointe was added to Team 20.,2022-07-23 6:49:29 PM,
1031,Marco Lapointe was picked by Team 20 as the 1253 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1032,Garnet Becker was added to Team 9.,2022-07-23 6:49:29 PM,
1033,Garnet Becker was picked by Team 9 as the 1254 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1034,Mikhail Pozdnyakov was added to Team 12.,2022-07-23 6:49:29 PM,
1035,Mikhail Pozdnyakov was picked by Team 12 as the 1255 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1036,Harry Hogan was added to Team 5.,2022-07-23 6:49:29 PM,
1037,Harry Hogan was picked by Team 5 as the 1256 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1038,Jesper Hietikko was added to Team 14.,2022-07-23 6:49:29 PM,
1039,Jesper Hietikko was picked by Team 14 as the 1257 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1040,Lars-Goran Ahlberg was added to Team 18.,2022-07-23 6:49:29 PM,
1041,Lars-Goran Ahlberg was picked by Team 18 as the 1258 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1042,Romeo Brisebois was added to Team 24.,2022-07-23 6:49:29 PM,
1043,Romeo Brisebois was picked by Team 24 as the 1259 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1044,Fred Zhao was added to Team 6.,2022-07-23 6:49:29 PM,
1045,Fred Zhao was picked by Team 6 as the 1260 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1046,Aulis Tuukkanen was added to Team 2.,2022-07-23 6:49:29 PM,
1047,Aulis Tuukkanen was picked by Team 2 as the 1261 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1048,Clinton Cunningham was added to Team 22.,2022-07-23 6:49:29 PM,
1049,Clinton Cunningham was picked by Team 22 as the 1262 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1050,Pat Todd was added to Team 1.,2022-07-23 6:49:29 PM,
1051,Pat Todd was picked by Team 1 as the 1263 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1052,David Haapasalo was added to Team 19.,2022-07-23 6:49:29 PM,
1053,David Haapasalo was picked by Team 19 as the 1264 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1054,Teuvo Pyykkonen was added to Team 23.,2022-07-23 6:49:29 PM,
1055,Teuvo Pyykkonen was picked by Team 23 as the 1265 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1056,Jerome Woodard was added to Team 17.,2022-07-23 6:49:29 PM,
1057,Jerome Woodard was picked by Team 17 as the 1266 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1058,Hannu Pirhonen was added to Team 15.,2022-07-23 6:49:29 PM,
1059,Hannu Pirhonen was picked by Team 15 as the 1267 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1060,Ghislain Robertson was added to Team 3.,2022-07-23 6:49:29 PM,
1061,Ghislain Robertson was picked by Team 3 as the 1268 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1062,Jimmie Lundborg was added to Team 7.,2022-07-23 6:49:29 PM,
1063,Jimmie Lundborg was picked by Team 7 as the 1269 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1064,Ayur Semenova was added to Team 10.,2022-07-23 6:49:29 PM,
1065,Ayur Semenova was picked by Team 10 as the 1270 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1066,Jean-Francois Peters was added to Team 16.,2022-07-23 6:49:29 PM,
1067,Jean-Francois Peters was picked by Team 16 as the 1271 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1068,Vanka Noskova was added to Team 13.,2022-07-23 6:49:29 PM,
1069,Vanka Noskova was picked by Team 13 as the 1272 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1070,Bo Meyer was added to Team 13.,2022-07-23 6:49:29 PM,
1071,Bo Meyer was picked by Team 13 as the 1273 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1072,Marcus Asselin was added to Team 16.,2022-07-23 6:49:29 PM,
1073,Marcus Asselin was picked by Team 16 as the 1274 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1074,Yusup Filimonov was added to Team 10.,2022-07-23 6:49:29 PM,
1075,Yusup Filimonov was picked by Team 10 as the 1275 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
1076,Lance Miles was added to Team 7.,2022-07-23 6:49:29 PM,
1077,Lance Miles was picked by Team 7 as the 1276 overall pick in the fantasy draft.,2022-07-23 6:49:29 PM,
